id,player_id,college_name
1273,1356,UNC
1274,1357,Arizona
1275,1358,Arizona
1276,1359,Marquette
1277,1360,Niagara University
1278,1361,Tennessee
1279,1362,Morehouse College
1280,1363,San Francisco
1281,1364,Florida SouthWestern State College Alabama
1282,1365,Notre Dame
1283,1366,Kentucky Syracuse
1284,1367,St. John's
1285,1369,Louisville
1286,1370,Maryland
1287,1371,California
1288,1372,UNC
1289,1373,Fresno State
1290,1374,Kansas
1291,1375,Miami University
1292,1376,Texas Tech
1293,1377,University of Akron
1294,1378,University of California Irvine
1295,1379,Minnesota Wyoming
1296,1380,Virginia Union University
1297,1381,South Carolina
1298,1382,Rhode Island
1299,1383,South Carolina
1300,1384,Missouri
1301,1385,Texas-El Paso
1302,1386,Wisconsin
1303,1387,Cal State Long Beach
1304,1388,Syracuse
1305,1389,Norfolk State
1306,1391,Niagara University
1307,1392,UCLA
1308,1393,UMass
1309,1394,Northwestern
1310,1395,Kansas
1311,1398,Wichita State
1312,1399,Oregon State
1313,1400,Boston College
1314,1401,Butler
1315,1402,Indiana
1316,1403,USC UNLV
1317,1404,Cincinnati
1318,1405,Oklahoma State
1319,1406,Western Kentucky
1320,1407,Wichita State Texas
1321,1408,Kansas State
1322,1409,Iowa
1323,1410,Memphis
1324,1411,Princeton
1325,1412,Duke
1326,1413,Georgetown
1327,1414,Indiana Georgetown
1328,1417,Vanderbilt
1329,1418,Rhode Island
1330,1419,Pitt
1331,1420,Palomar College BYU
1332,1421,Central Florida
1333,1422,City College of New York
1334,1423,Morehead State University
1335,1424,Indiana
1336,1425,UCLA
1337,1426,USC
1338,1427,Alabama
1339,1428,San Francisco
1340,1429,San Jose State Nebraska
1341,1430,Notre Dame
1342,1432,Georgia Tech
1343,1433,Nevada
1344,1434,Oklahoma
1345,1435,Florida State
1346,1436,Santa Clara
1347,1437,Vanderbilt
1348,1438,Michigan State
1349,1439,DePaul
1350,1440,Kentucky
1351,1441,Texas-El Paso
1352,1442,Oakland
1353,1444,Arizona State
1354,1445,Fresno State
1355,1446,Long Island University
1356,1447,UNC
1357,1448,Northwestern
1358,1449,Manhattan University
1359,1450,Missouri Detroit Mercy
1360,1453,Maryland
1361,1454,San Francisco
1362,1455,Michigan State
1363,1456,Houston
1364,1457,Georgia Tech
1365,1458,Indiana
1366,1459,Utah
1367,1460,Saint Louis
1368,1461,Duke
1369,1463,Brandywine Junior College La Salle
1370,1464,UCLA
1371,1465,Stanford
1372,1466,Tennessee Technological University
1373,1467,Duke
1374,1468,Cheyney (PA)
1375,1469,Memphis
1376,1470,Dayton
1377,1471,Wisconsin
1378,1472,St. John's
1379,1473,Florida
1380,1474,UNC Wilmington
1381,1475,Little Rock
1382,1476,Trinidad State Junior College Colorado State
1383,1477,Kentucky
1384,1478,South Florida Saint Mary's
1385,1479,Seton Hall
1386,1480,Fordham
1387,1481,Iowa State
1388,1482,Duke
1389,1483,Presbyterian College Baylor
1390,1484,NYU
1391,1485,Arizona
1392,1486,Niagara University
1393,1487,Saint Joseph's
1394,1488,Georgia
1395,1489,Rutgers University Manhattan University
1396,1490,Notre Dame
1397,1492,Georgetown
1398,1493,Syracuse
1399,1494,Washington State San Diego State
1400,1495,Kentucky
1401,1496,Canisius
1402,1497,Holy Cross
1403,1498,Washington State
1404,1499,University of Maryland Eastern Shore
1405,1501,Cornell
1406,1502,Michigan State
1407,1503,Virginia UMass
1408,1504,Wisconsin
1409,1505,Mississippi Valley State University
1410,1506,Houston
1411,1507,Purdue
1412,1508,Villanova
1413,1509,New Mexico UC Santa Barbara
1414,1510,University of Maryland Eastern Shore
1415,1511,Saint Mary's
1416,1512,UNC
1417,1513,Clemson
1418,1514,University of Illinois at Chicago
1419,1515,Texas
1420,1516,NYU
1421,1517,Grand Canyon University
1422,1518,Florida State
1423,1519,UNC
1424,1520,Arkansas
1425,1521,Cincinnati
1426,1522,Miami University
1427,1523,UCLA Texas-El Paso
1428,1524,Texas State University
1429,1525,UConn
1430,1527,UCLA
1431,1530,La Salle
1432,1531,Saint Francis University
1433,1532,Missouri
1434,1533,California Fresno State
1435,1534,Kentucky
1436,1535,Jacksonville University
1437,1536,South Carolina
1438,1537,UNC
1439,1538,Villanova
1440,1539,Colgate
1441,1540,Gonzaga
1442,1541,San Jacinto College Allegany College of Maryland Maryland
1443,1542,Western Kentucky
1444,1543,Brooklyn College
1445,1544,Purdue
1446,1545,San Diego State
1447,1546,Washington State
1448,1547,Kansas
1449,1548,Tulane
1450,1549,Florida
1451,1550,Penn State
1452,1551,Southern Illinois
1453,1552,Grambling State University
1454,1553,Pepperdine
1455,1554,BYU
1456,1555,Guilford College
1457,1556,Kentucky
1458,1558,Illinois
1459,1559,University of Akron
1460,1560,Oregon State
1461,1561,Vanderbilt
1462,1562,Valparaiso DePaul
1463,1563,Vanderbilt
1464,1564,Long Island University
1465,1565,California
1466,1566,Colorado
1467,1567,Hamline University
1468,1568,Arizona
1469,1569,BYU
1470,1570,Long Island University
1471,1571,LSU Florida
1472,1573,Millsaps College Murray State
1473,1574,Bethune-Cookman College
1474,1575,Fresno State
1475,1576,NC State
1476,1577,Vincennes University Pepperdine
1477,1578,Washington
1478,1579,Indiana Ohio State
1479,1580,Bucknell Penn State
1480,1581,Michigan State
1481,1582,Kansas
1482,1583,Syracuse
1483,1584,Kentucky
1484,1585,UCLA
1485,1586,Arkansas
1486,1587,Fairfield
1487,1588,DePaul
1488,1589,Texas A&M University-Commerce
1489,1590,UCLA Loyola Marymount
1490,1591,Louisville
1491,1592,LeMoyne-Owen College
1492,1593,Georgia
1493,1594,Elizabeth City State University
1494,1595,Creighton
1495,1596,Truman State University
1496,1599,Saint Joseph's
1497,1600,Oregon State
1498,1601,Iowa
1499,1602,Duke
1500,1604,Providence
1501,1606,Louisville
1502,1607,Colorado
1503,1608,DePauw University
1504,1609,Utah
1505,1610,South Plains College Georgetown Little Rock
1506,1611,Missouri
1507,1612,Utah
1508,1613,St. John's
1509,1614,George Washington
1510,1615,Vanderbilt
1511,1616,DePaul
1512,1617,Missouri State
1513,1618,Hibbing Community College Minnesota
1514,1619,University of Portland
1515,1620,Memphis
1516,1621,Wyoming
1517,1623,Santa Clara
1518,1624,DePaul
1519,1625,Austin Peay State University Oral Roberts
1520,1626,Indiana
1521,1627,Iowa State
1522,1628,Southern Illinois
1523,1629,Kansas
1524,1630,Florida State
1525,1631,Rhode Island
1526,1632,Michigan Boston College
1527,1633,Illinois
1528,1634,Notre Dame
1529,1636,Boston University
1530,1637,Iowa
1531,1640,Sam Houston State University
1532,1641,Xavier
1533,1642,Old Dominion
1534,1643,Old Dominion
1535,1644,UConn
1536,1645,Washington State
1537,1646,Seton Hall
1538,1647,Duke Syracuse
1539,1648,Arizona
1540,1649,Alabama
1541,1650,Auburn Georgia Tech
1542,1652,Augsburg College
1543,1653,La Salle
1544,1654,Baylor
1545,1655,Miami (FL)
1546,1656,Fresno State
1547,1657,UConn
1548,1658,Georgia Tech
1549,1659,Virginia
1550,1660,Texas-San Antonio
1551,1661,Eastern Michigan
1552,1662,Temple
1553,1663,University of the Pacific
1554,1664,Texas-El Paso
1555,1665,Texas
1556,1666,Western Kentucky
1557,1667,Creighton
1558,1668,New Mexico State
1559,1669,Western Carolina University
1560,1670,USC Upstate
1561,1671,USC
1562,1672,Kansas New Mexico
1563,1674,McNeese State University Northwestern State University
1564,1675,Duke
1565,1676,Kentucky
1566,1677,South Carolina Virginia
1567,1678,Weber State
1568,1679,Illinois
1569,1680,Georgetown
1570,1681,Villanova
1571,1682,Carleton College Baylor
1572,1683,Montana State
1573,1684,UNLV
1574,1685,Purdue
1575,1686,Gardner-Webb University Jacksonville University
1576,1687,Fort Valley State University
1577,1688,Washington
1578,1689,Richmond
1579,1692,Kentucky
1580,1693,Alabama A&M University
1581,1694,UNC
1582,1695,Delta State University Ole Miss
1583,1696,Southern Illinois
1584,1697,Loyola Marymount
1585,1699,Western Kentucky
1586,1700,Georgia Tech
1587,1702,Duke
1588,1704,University of Evansville
1589,1705,La Salle
1590,1706,George Washington
1591,1707,Houston
1592,1708,Providence
1593,1709,UNLV
1594,1710,Pepperdine
1595,1712,Kansas
1596,1713,UCLA
1597,1714,Princeton
1598,1715,Kentucky
1599,1716,Central Florida Florida Gulf Coast
1600,1717,Saint Louis
1601,1719,Arizona
1602,1720,UConn
1603,1721,UCLA New Mexico
1604,1722,Indiana
1605,1723,Louisville
1606,1724,Notre Dame
1607,1728,College of Charleston
1608,1729,Saint Mary of the Plains College
1609,1730,DePaul
1610,1732,Midland College Oklahoma
1611,1733,Gannon University
1612,1734,Kansas
1613,1735,Indiana
1614,1736,Central Florida Oklahoma State
1615,1737,NYU
1616,1738,West Texas A&M University Auburn University at Montgomery
1617,1739,Ohio University
1618,1740,Central Florida Oklahoma State
1619,1741,VCU
1620,1742,Florida South Florida
1621,1743,University of California Irvine New Orleans
1622,1744,Bradley New Mexico
1623,1745,Villanova
1624,1746,Xavier
1625,1747,Minnesota
1626,1748,Michigan
1627,1749,Trenton State University
1628,1750,Clemson Oklahoma
1629,1751,Clemson
1630,1752,Syracuse
1631,1753,Notre Dame
1632,1754,Utah
1633,1755,Boston College Wisconsin
1634,1756,Kentucky State University
1635,1757,Clemson
1636,1758,Ohio State
1637,1759,Yale
1638,1760,Pensacola State South Carolina
1639,1761,Pitt
1640,1762,Clemson
1641,1763,Tennessee California
1642,1764,UNLV
1643,1765,Oklahoma City University
1644,1766,LSU
1645,1767,Cal State Long Beach
1646,1768,Florida State
1647,1769,UCLA
1648,1770,Memphis
1649,1771,Harvard University
1650,1772,Iowa State
1651,1773,Rutgers University
1652,1774,Oregon State
1653,1775,University of Northern Iowa
1654,1776,UNC
1655,1777,Hampton
1656,1778,Michigan State
1657,1779,Virginia Tech
1658,1782,Alabama
1659,1783,Radford
1660,1784,Georgetown
1661,1785,Michigan State
1662,1786,Arizona
1663,1787,University of Texas Rio Grande Valley
1664,1788,Wake Forest
1665,1789,Morehead State University
1666,1790,Georgia
1667,1791,Long Island University
1668,1792,Louisiana Tech
1669,1793,Vincennes University Michigan
1670,1794,NC State Iona College
1671,1795,Duquesne
1672,1796,UNLV
1673,1797,Indiana
1674,1798,Florida
1675,1799,Southern University and A&M College
1676,1800,Detroit Mercy
1677,1801,Syracuse
1678,1802,Florida Louisiana
1679,1803,Maryland
1680,1804,UCLA
1681,1805,Marshall
1682,1806,Temple
1683,1807,South Carolina
1684,1808,Wisconsin
1685,1809,Oregon
1686,1810,La Salle
1687,1811,Kentucky
1688,1812,California Western Uiversity
1689,1813,Seton Hall
1690,1814,Duke
1691,1815,Oklahoma
1692,1816,Seton Hall
1693,1817,Idaho State University
1694,1818,Western Michigan
1695,1819,Oklahoma
1696,1820,Louisville
1697,1821,Dayton
1698,1822,Kansas Houston
1699,1823,Missouri
1700,1824,Brown University
1701,1825,Duke
1702,1826,Seattle University Cal State Long Beach
1703,1827,Louisville
1704,1828,Loyola Marymount
1705,1829,Kentucky
1706,1830,UNC
1707,1831,NC State
1708,1832,Tennessee
1709,1833,George Washington
1710,1834,Washington
1711,1836,Iona College
1712,1837,Monroe Community College Stony Brook University Pitt
1713,1838,Washington State
1714,1839,NC State
1715,1841,University of Minnesota Duluth
1716,1842,St. John's Boston College
1717,1843,Iowa
1718,1844,Saint Joseph's
1719,1845,Saint Joseph's
1720,1846,Saint Joseph's
1721,1847,California
1722,1848,Virginia
1723,1849,Indiana
1724,1850,Gonzaga
1725,1851,Syracuse
1726,1853,Providence
1727,1854,Illinois University of Evansville
1728,1855,Kentucky
1729,1856,St. Bonaventure
1730,1857,Vanderbilt
1731,1858,Kentucky
1732,1859,NC State
1733,1860,Bowling Green
1734,1861,NYU
1735,1862,Michigan State
1736,1863,Oregon
1737,1864,UNC
1738,1865,Tennessee
1739,1866,West Texas A&M University
1740,1867,Oregon State
1741,1868,Santa Clara
1742,1869,Utah State University
1743,1870,UCLA
1744,1871,Iowa State
1745,1872,Imperial Valley College Utah State University
1746,1873,Virginia
1747,1874,Alabama
1748,1875,Saint Joseph's
1749,1877,George Washington
1750,1878,Clemson
1751,1879,Montana State
1752,1880,Drake University
1753,1881,Texas Tech
1754,1882,Tennessee
1755,1883,Franklin College
1756,1884,UConn
1757,1885,Arizona State
1758,1886,Southwestern Christian College University of North Texas
1759,1887,Texas
1760,1888,Iowa State LSU
1761,1889,Indiana
1762,1890,UConn
1763,1891,UCLA
1764,1892,Purdue Morehead State University
1765,1893,Mississippi State
1766,1894,Pitt
1767,1895,St. John's
1768,1896,LSU
1769,1897,Tulsa
1770,1898,Georgia Tech
1771,1899,Purdue
1772,1900,Houston
1773,1902,Kansas
1774,1903,Western Michigan
1775,1904,Oklahoma State
1776,1905,Penn
1777,1906,Texas Tech Arkansas
1778,1907,USC
1779,1908,Loyola Chicago
1780,1909,Long Island University
1781,1910,Mississippi State Notre Dame
1782,1911,UNC
1783,1912,Iowa
1784,1913,LSU
1785,1914,Washington
1786,1915,Utah Valley BYU
1787,1917,Kentucky
1788,1918,Notre Dame
1789,1919,Notre Dame
1790,1920,Memphis
1791,1921,Texas-El Paso
1792,1922,Michigan
1793,1923,Arizona State
1794,1925,Grambling State University
1795,1926,Michigan
1796,1927,Baylor
1797,1929,San Francisco
1798,1930,Southeastern Iowa Community College West Burlington Campus New Mexico
1799,1931,Texas
1800,1932,Cal State Northridge Oklahoma UNLV
1801,1933,St. John's
1802,1934,Loyola Chicago
1803,1935,South Carolina
1804,1936,Louisville
1805,1937,Illinois
1806,1938,Rutgers University
1807,1939,Auburn
1808,1940,Richmond
1809,1941,North Park University
1810,1942,Miami University
1811,1943,Rutgers University
1812,1944,Georgia Tech
1813,1945,Louisville
1814,1946,Kentucky
1815,1947,NC State Auburn
1816,1949,Wingate University
1817,1950,Georgetown
1818,1951,Stanford
1819,1952,VCU
1820,1953,Northern Illinois
1821,1954,Oklahoma State
1822,1955,Dayton
1823,1956,Wisconsin
1824,1957,Gonzaga
1825,1958,Michigan State
1826,1959,Nevada Louisiana Tech
1827,1960,Virginia
1828,1961,Stephen F. Austin
1829,1962,Cal State Long Beach
1830,1963,Michigan
1831,1964,Rice University
1832,1965,Tulsa
1833,1966,Oklahoma State
1834,1967,Tennessee
1835,1968,Lamar New Orleans
1836,1969,Kentucky
1837,1970,Kentucky
1838,1971,Michigan
1839,1972,Colorado
1840,1973,Tulsa
1841,1974,Syracuse
1842,1975,Villanova
1843,1977,Southern Illinois Georgia Pfeiffer University
1844,1978,Florida
1845,1979,Oregon State
1846,1980,Western Kentucky
1847,1981,Florida
1848,1982,Austin Peay State University
1849,1983,Notre Dame
1850,1984,Providence
1851,1985,Arkansas
1852,1986,Indiana
1853,1987,Kentucky
1854,1988,Marquette Virginia
1855,1989,Ohio State
1856,1990,Washington
1857,1991,Washington
1858,1992,Illinois State
1859,1993,Iowa
1860,1994,Bradley
1861,1995,UConn
1862,1996,Cal State Long Beach
1863,1997,Tennessee
1864,1998,Xavier
1865,1999,Notre Dame
1866,2000,Southern Illinois
1867,2001,Kentucky
1868,2002,Houston
1869,2003,Western Carolina University Georgia
1870,2004,Texas
1871,2005,Boston University
1872,2007,Idaho State University
1873,2008,Wisconsin
1874,2009,Butler
1875,2010,Marquette
1876,2011,UNC
1877,2012,Trinidad State Junior College Detroit Mercy
1878,2013,Indiana State University
1879,2014,UCLA
1880,2015,Illinois
1881,2017,Acadia University
1882,2018,Oklahoma
1883,2019,Northwestern
1884,2020,Canisius
1885,2021,Texas
1886,2022,Holy Cross
1887,2023,Wake Forest
1888,2024,Indiana
1889,2025,Georgia
1890,2026,Memphis
1891,2027,Duke
1892,2028,VCU
1893,2029,Duke
1894,2030,UCLA
1895,2031,New Mexico
1896,2032,Cal State Fullerton
1897,2034,Hawaii
1898,2035,Central Florida
1899,2036,Washington State
1900,2037,Villanova
1901,2038,California
1902,2039,Michigan State
1903,2040,Wisconsin
1904,2041,Rice University
1905,2042,Oklahoma City University Kansas
1906,2043,UC Santa Barbara
1907,2044,DePaul
1908,2045,Midland College Oklahoma
1909,2046,Kansas
1910,2047,UNC
1911,2048,Kansas State
1912,2049,University of Arkansas at Pine Bluff
1913,2050,Wisconsin Louisville
1914,2051,Mount Union College
1915,2052,Minnesota
1916,2053,Miami (FL)
1917,2056,Boston College Fresno State
1918,2057,Jacksonville College Houston
1919,2059,Kentucky
1920,2060,Villanova
1921,2061,City College of New York
1922,2062,UT Arlington
1923,2063,Murray State College LSU
1924,2064,Davidson
1925,2065,USC
1926,2066,Temple
1927,2067,Duke
1928,2069,Georgetown
1929,2071,UNC
1930,2072,Tulane
1931,2073,NC State
1932,2074,Oklahoma
1933,2075,Ashland University
1934,2076,Colorado
1935,2077,Casper College Eastern Michigan
1936,2078,University of Northern Colorado
1937,2079,Fresno State
1938,2080,Michigan
1939,2081,LSU
1940,2082,Nevada
1941,2083,Wheeling University
1942,2084,Kansas
1943,2086,Princeton
1944,2087,Winston-Salem State
1945,2088,Oklahoma City University
1946,2089,IUPUI
1947,2090,Duke
1948,2091,Arizona
1949,2092,Illinois
1950,2093,Wichita State Cameron University West Texas A&M University
1951,2094,Arizona
1952,2095,Arkansas
1953,2096,Xavier
1954,2097,Long Island University
1955,2098,Villanova
1956,2099,San Jose State
1957,2100,Grambling State University
1958,2101,Kansas
1959,2102,Rutgers University
1960,2103,Houston
1961,2104,Brooklyn College
1962,2105,Kansas State
1963,2106,Miami (FL)
1964,2107,Wake Forest
1965,2108,New Mexico
1966,2109,State College of Florida Manatee-Sarasota Cleveland State University Missouri
1967,2110,Temple
1968,2111,NC State
1969,2112,Cal State Long Beach
1970,2113,Queens College
1971,2114,Purdue
1972,2115,Tennessee
1973,2116,Cincinnati
1974,2117,Iowa State
1975,2118,Wisconsin
1976,2119,Fresno State San Diego State
1977,2120,UCLA
1978,2121,UCLA
1979,2122,Washington
1980,2123,UCLA
1981,2124,Kentucky
1982,2125,Boston University
1983,2127,New Orleans
1984,2128,Dixie State (UT) Arizona State
1985,2129,UCLA
1986,2130,St. Bonaventure
1987,2131,Arizona
1988,2132,SMU
1989,2133,Dayton
1990,2134,Bowling Green
1991,2135,Gonzaga
1992,2136,Cincinnati
1993,2137,Jackson State University
1994,2138,UCLA
1995,2139,Long Island University
1996,2140,George Washington
1997,2141,City College of New York
1998,2142,Tulane
1999,2143,UCLA
2000,2144,Arkansas
2001,2145,Mississippi State Duke
2002,2146,Indiana
2003,2147,Dayton
2004,2148,SMU
2005,2149,Villanova
2006,2150,Grambling State University
2007,2151,Nebraska
2008,2152,Ohio State
2009,2153,Tennessee
2010,2154,Dayton
2011,2155,Auburn South Carolina
2012,2156,Florida
2013,2157,Miami (FL)
2014,2158,Indiana
2015,2159,Iowa State
2016,2160,NC State
2017,2161,Alabama
2018,2162,Iowa
2019,2163,Iowa State
2020,2164,Ohio State
2021,2165,Washington
2022,2166,Texas A&M
2023,2167,Arizona State
2024,2168,Michigan
2025,2169,Tennessee
2026,2170,Oklahoma State
2027,2171,Penn State
2028,2172,NC State
2029,2174,New Mexico
2030,2175,Michigan
2031,2176,Wake Forest
2032,2177,Michigan
2033,2178,Marquette
2034,2179,Maryland
2035,2180,Austin Peay State University
2036,2181,DePaul
2037,2183,Mississippi State
2038,2184,Springfield College
2039,2185,Michigan
2040,2186,Northwest Missouri State University
2041,2187,University of Tennessee at Martin
2042,2188,Minnesota
2043,2189,Missouri Southern Illinois
2044,2191,Maryland
2045,2192,Stanford
2046,2193,Virginia
2047,2194,Central Michigan University
2048,2195,Loyola Chicago
2049,2196,Colorado State
2050,2197,Syracuse East Carolina University
2051,2198,Wisconsin
2052,2199,Saint Louis
2053,2200,Thomas More College
2054,2202,Purdue
2055,2203,Princeton
2056,2204,Oklahoma Notre Dame
2057,2205,Kentucky
2058,2206,Colorado
2059,2207,Minnesota
2060,2208,West Virginia
2061,2209,SMU
2062,2210,Ohio University
2063,2211,Kansas
2064,2212,Michigan
2065,2213,Virginia
2066,2214,Loyola Chicago
2067,2215,Alcorn State Jackson State University
2068,2216,Ohio State
2069,2217,Georgia State University
2070,2218,DePaul
2071,2219,Texas-El Paso
2072,2220,Duke
2073,2221,Murray State
2074,2222,Duke
2075,2223,Texas Tech
2076,2224,Ohio State
2077,2225,BYU
2078,2226,Boise State
2079,2227,Hamline University
2080,2228,Eastern New Mexico University
2081,2229,VCU
2082,2230,Gonzaga
2083,2231,Syracuse
2084,2233,Providence
2085,2234,Illinois University of Evansville
2086,2235,Kentucky
2087,2236,St. Bonaventure
2088,2237,Vanderbilt
2089,2238,Kentucky
2090,2239,NC State
2091,2240,Bowling Green
2092,2241,NYU
2093,2242,Michigan State
2094,2243,Oregon
2095,2244,UNC
2096,2245,Tennessee
2097,2246,West Texas A&M University
2098,2247,Oregon State
2099,2248,Santa Clara
2100,2249,Utah State University
2101,2250,UCLA
2102,2251,Iowa State
2103,2252,Imperial Valley College Utah State University
2104,2253,Virginia
2105,2254,Alabama
2106,2255,Saint Joseph's
2107,2257,George Washington
2108,2258,Clemson
2109,2259,Montana State
2110,2260,Drake University
2111,2261,Texas Tech
2112,2262,Tennessee
2113,2263,Franklin College
2114,2264,UConn
2115,2265,Arizona State
2116,2266,Southwestern Christian College University of North Texas
2117,2267,Texas
2118,2268,Iowa State LSU
2119,2269,Indiana
2120,2270,UConn
2121,2271,UCLA
2122,2272,Purdue Morehead State University
2123,2273,Mississippi State
2124,2274,Pitt
2125,2275,St. John's
2126,2276,LSU
2127,2277,Tulsa
2128,2278,Georgia Tech
2129,2279,Purdue
2130,2280,Houston
2131,2282,Kansas
2132,2283,Western Michigan
2133,2284,Oklahoma State
2134,2285,Penn
2135,2286,Texas Tech Arkansas
2136,2287,USC
2137,2288,Loyola Chicago
2138,2289,Long Island University
2139,2290,Mississippi State Notre Dame
2140,2291,UNC
2141,2292,Iowa
2142,2293,LSU
2143,2294,Washington
2144,2295,Utah Valley BYU
2145,2297,Kentucky
2146,2298,Notre Dame
2147,2299,Notre Dame
2148,2300,Memphis
2149,2301,Texas-El Paso
2150,2302,Michigan
2151,2303,Arizona State
2152,2305,Grambling State University
2153,2306,Michigan
2154,2307,Baylor
2155,2309,San Francisco
2156,2310,Southeastern Iowa Community College West Burlington Campus New Mexico
2157,2311,Texas
2158,2312,Cal State Northridge Oklahoma UNLV
2159,2313,St. John's
2160,2314,Loyola Chicago
2161,2315,South Carolina
2162,2316,Louisville
2163,2317,Illinois
2164,2318,Rutgers University
2165,2319,Auburn
2166,2320,Richmond
2167,2321,North Park University
2168,2322,Miami University
2169,2323,Rutgers University
2170,2324,Georgia Tech
2171,2325,Louisville
2172,2326,Kentucky
2173,2327,NC State Auburn
2174,2329,Wingate University
2175,2330,Georgetown
2176,2331,Stanford
2177,2332,VCU
2178,2333,Northern Illinois
2179,2334,Oklahoma State
2180,2335,Dayton
2181,2336,Wisconsin
2182,2337,Gonzaga
2183,2338,Michigan State
2184,2339,Nevada Louisiana Tech
2185,2340,Virginia
2186,2341,Stephen F. Austin
2187,2342,Cal State Long Beach
2188,2343,Michigan
2189,2344,Rice University
2190,2345,Tulsa
2191,2346,Oklahoma State
2192,2347,Tennessee
2193,2348,Lamar New Orleans
2194,2349,Kentucky
2195,2350,Kentucky
2196,2351,Michigan
2197,2352,Colorado
2198,2353,Tulsa
2199,2354,Syracuse
2200,2355,Villanova
2201,2357,Southern Illinois Georgia Pfeiffer University
2202,2358,Florida
2203,2359,Oregon State
2204,2360,Western Kentucky
2205,2361,Florida
2206,2362,Austin Peay State University
2207,2363,Notre Dame
2208,2364,Providence
2209,2365,Arkansas
2210,2366,Indiana
2211,2367,Kentucky
2212,2368,Marquette Virginia
2213,2369,Ohio State
2214,2370,Washington
2215,2371,Washington
2216,2372,Illinois State
2217,2373,Iowa
2218,2374,Bradley
2219,2375,UConn
2220,2376,Cal State Long Beach
2221,2377,Tennessee
2222,2378,Xavier
2223,2379,Notre Dame
2224,2380,Southern Illinois
2225,2381,Kentucky
2226,2382,Houston
2227,2383,Western Carolina University Georgia
2228,2384,Texas
2229,2385,Boston University
2230,2387,Idaho State University
2231,2388,Wisconsin
2232,2389,Butler
2233,2390,Marquette
2234,2391,UNC
2235,2392,Trinidad State Junior College Detroit Mercy
2236,2393,Indiana State University
2237,2394,UCLA
2238,2395,Illinois
2239,2397,Acadia University
2240,2398,Oklahoma
2241,2399,Northwestern
2242,2400,Canisius
2243,2401,Texas
2244,2402,Holy Cross
2245,2403,Wake Forest
2246,2404,Indiana
2247,2405,Georgia
2248,2406,Memphis
2249,2407,Duke
2250,2408,VCU
2251,2409,Duke
2252,2410,UCLA
2253,2411,New Mexico
2254,2412,Cal State Fullerton
2255,2414,Hawaii
2256,2415,Central Florida
2257,2416,Washington State
2258,2417,Villanova
2259,2418,California
2260,2419,Michigan State
2261,2420,Wisconsin
2262,2421,Rice University
2263,2422,Oklahoma City University Kansas
2264,2423,UC Santa Barbara
2265,2424,DePaul
2266,2425,Midland College Oklahoma
2267,2426,Kansas
2268,2427,UNC
2269,2428,Kansas State
2270,2429,University of Arkansas at Pine Bluff
2271,2430,Wisconsin Louisville
2272,2431,Mount Union College
2273,2432,Minnesota
2274,2433,Miami (FL)
2275,2436,Boston College Fresno State
2276,2437,Jacksonville College Houston
2277,2439,Kentucky
2278,2440,Villanova
2279,2441,City College of New York
2280,2442,UT Arlington
2281,2443,Murray State College LSU
2282,2444,Davidson
2283,2445,USC
2284,2446,Temple
2285,2447,Duke
2286,2449,Georgetown
2287,2451,UNC
2288,2452,Tulane
2289,2453,NC State
2290,2454,Oklahoma
2291,2455,Ashland University
2292,2456,Colorado
2293,2457,Casper College Eastern Michigan
2294,2458,University of Northern Colorado
2295,2459,Fresno State
2296,2460,Michigan
2297,2461,LSU
2298,2462,Nevada
2299,2463,Wheeling University
2300,2464,Kansas
2301,2466,Princeton
2302,2467,Winston-Salem State
2303,2468,Oklahoma City University
2304,2469,IUPUI
2305,2470,Duke
2306,2471,Arizona
2307,2472,Illinois
2308,2473,Wichita State Cameron University West Texas A&M University
2309,2474,Arizona
2310,2475,Arkansas
2311,2476,Xavier
2312,2477,Long Island University
2313,2478,Villanova
2314,2479,San Jose State
2315,2480,Grambling State University
2316,2481,Kansas
2317,2482,Rutgers University
2318,2483,Houston
2319,2484,Brooklyn College
2320,2485,Kansas State
2321,2486,Miami (FL)
2322,2487,Wake Forest
2323,2488,New Mexico
2324,2489,State College of Florida Manatee-Sarasota Cleveland State University Missouri
2325,2490,Temple
2326,2491,NC State
2327,2492,Cal State Long Beach
2328,2493,Queens College
2329,2494,Purdue
2330,2495,Tennessee
2331,2496,Cincinnati
2332,2497,Iowa State
2333,2498,Wisconsin
2334,2499,Fresno State San Diego State
2335,2500,UCLA
2336,2501,UCLA
2337,2502,Washington
2338,2503,UCLA
2339,2504,Kentucky
2340,2505,Boston University
2341,2507,New Orleans
2342,2508,Dixie State (UT) Arizona State
2343,2509,UCLA
2344,2510,St. Bonaventure
2345,2511,Arizona
2346,2512,SMU
2347,2513,Dayton
2348,2514,Bowling Green
2349,2515,Gonzaga
2350,2516,Cincinnati
2351,2517,Jackson State University
2352,2518,UCLA
2353,2519,Long Island University
2354,2520,George Washington
2355,2521,City College of New York
2356,2522,Tulane
2357,2523,UCLA
2358,2524,Arkansas
2359,2525,Mississippi State Duke
2360,2526,Indiana
2361,2527,Dayton
2362,2528,SMU
2363,2529,Villanova
2364,2530,Grambling State University
2365,2531,Nebraska
2366,2532,Ohio State
2367,2533,Tennessee
2368,2534,Dayton
2369,2535,Auburn South Carolina
2370,2536,Florida
2371,2537,Miami (FL)
2372,2538,Indiana
2373,2539,Iowa State
2374,2540,NC State
2375,2541,Alabama
2376,2542,Iowa
2377,2543,Iowa State
2378,2544,Ohio State
